AC	ALTRE CATEGORIE NON PROFESSION	44	00151	BIBLIOCARD	RMB-R1	2017/01/21	2018/01/21	47
AC	ALTRE CATEGORIE NON PROFESSION	46		BIBLIOCARD	RMB-A3	2017/01/05	2018/01/05	22
AC	ALTRE CATEGORIE NON PROFESSION	46	00119	PASSCARD	RMB-O2	2017/01/20	2018/01/20	1
AC	ALTRE CATEGORIE NON PROFESSION	46	00176	BIBLIOCARD	RMB-F1	2017/01/27	2018/01/27	12
AC	ALTRE CATEGORIE NON PROFESSION	47	00163	PASSCARD	RMB-R2	2017/01/24	2018/01/24	4
AC	ALTRE CATEGORIE NON PROFESSION	48	09076	PASSCARD	RMB-M1	2017/01/25	2018/01/25	0
AC	ALTRE CATEGORIE NON PROFESSION	49		BIBLIOCARD	RMB-V1	2017/01/30	2018/01/30	61
AC	ALTRE CATEGORIE NON PROFESSION	49	00169	PASSCARD	RMB-H1	2017/01/12	2018/01/12	29
AC	ALTRE CATEGORIE NON PROFESSION	51		PASSCARD	RMB-F1	2017/01/16	2018/01/16	2
AC	ALTRE CATEGORIE NON PROFESSION	52	00145	BIBLIOCARD	RMB-Q1	2017/01/20	2018/01/20	36
AC	ALTRE CATEGORIE NON PROFESSION	52	00163	BIBLIOCARD	RMB-T1	2017/01/04	2018/01/04	2
AC	ALTRE CATEGORIE NON PROFESSION	52	00189	PASSCARD	RMB-F1	2017/01/18	2018/01/18	8
AC	ALTRE CATEGORIE NON PROFESSION	53	00168	BIBLIOCARD	RMB-T2	2017/01/02	2018/01/02	32
AC	ALTRE CATEGORIE NON PROFESSION	53	00172	BIBLIOCARD	RMB-G1	2017/01/30	2018/01/30	6
AC	ALTRE CATEGORIE NON PROFESSION	53	00179	BIBLIOCARD	RMB-I1	2017/01/11	2018/01/11	41
AC	ALTRE CATEGORIE NON PROFESSION	55	40126	BIBLIOCARD	RMB-M1	2017/01/10	2018/01/10	0
AC	ALTRE CATEGORIE NON PROFESSION	58	00162	PASSCARD	RMB-B1	2017/01/31	2018/01/31	1
AC	ALTRE CATEGORIE NON PROFESSION	59	00149	BIBLIOCARD	RMB-M1	2017/01/15	2018/01/15	0
AC	ALTRE CATEGORIE NON PROFESSION	59	00161	BIBLIOCARD	RMB-A1	2017/01/27	2018/01/27	73
AC	ALTRE CATEGORIE NON PROFESSION	60	00158	BIBLIOCARD	RMB-E1	2017/01/19	2018/01/19	1
AC	ALTRE CATEGORIE NON PROFESSION	64	00165	PASSCARD	RMB-S1	2017/01/06	2018/01/06	0
AC	ALTRE CATEGORIE NON PROFESSION	66	00152	PASSCARD	RMB-R2	2017/01/05	2018/01/05	9
AC	ALTRE CATEGORIE NON PROFESSION	66	00197	PASSCARD	RMB-B3	2017/01/30	2018/01/30	0
AC	ALTRE CATEGORIE NON PROFESSION	68	33050	PASSCARD	RMB-M1	2017/01/30	2018/01/30	0
AC	ALTRE CATEGORIE NON PROFESSION	69	00189	BIBLIOCARD	RMB-Q1	2017/01/17	2018/01/17	0
AC	ALTRE CATEGORIE NON PROFESSION	71	00196	PASSCARD	RMB-B3	2017/01/31	2018/01/31	0
AL	ALTRI LAVORATORI DIPENDENTI	9	00165	PASSCARD	RMB-BR	2017/01/30	2018/01/30	8
AL	ALTRI LAVORATORI DIPENDENTI	10	00128	PASSCARD	RMB-N1	2017/01/28	2018/01/28	3
AL	ALTRI LAVORATORI DIPENDENTI	22		PASSCARD	RMB-Q1	2017/01/31	2018/01/31	9
AL	ALTRI LAVORATORI DIPENDENTI	23	00146	BIBLIOCARD	RMB-Q1	2017/01/19	2018/01/19	2
AL	ALTRI LAVORATORI DIPENDENTI	24	00133	BIBLIOCARD	RMB-H2	2017/01/10	2018/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	25	00132	BIBLIOCARD	RMB-H3	2017/01/10	2018/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	26	00049	BIBLIOCARD	RMB-M1	2017/01/25	2018/01/25	2
AL	ALTRI LAVORATORI DIPENDENTI	26	00133	BIBLIOCARD	RMB-G1	2017/01/31	2018/01/31	16
AL	ALTRI LAVORATORI DIPENDENTI	26	00143	BIBLIOCARD	RMB-N1	2017/01/25	2018/01/25	165
AL	ALTRI LAVORATORI DIPENDENTI	26	00168	BIBLIOCARD	RMB-U1	2017/01/03	2018/01/03	0
AL	ALTRI LAVORATORI DIPENDENTI	26	00175	BIBLIOCARD	RMB-I1	2017/01/10	2018/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	27	00125	PASSCARD	RMB-O2	2017/01/25	2018/01/25	0
AL	ALTRI LAVORATORI DIPENDENTI	27	00132	BIBLIOCARD	RMB-H3	2017/01/04	2018/01/04	0
AL	ALTRI LAVORATORI DIPENDENTI	27	00159	PASSCARD	RMB-E1	2017/01/28	2018/01/28	3
AL	ALTRI LAVORATORI DIPENDENTI	27	00176	BIBLIOCARD	RMB-F1	2017/01/05	2018/01/05	0
AL	ALTRI LAVORATORI DIPENDENTI	28		PASSCARD	RMB-Q1	2017/01/23	2018/01/23	1
AL	ALTRI LAVORATORI DIPENDENTI	28	00176	PASSCARD	RMB-H1	2017/01/25	2018/01/25	19
AL	ALTRI LAVORATORI DIPENDENTI	28	00195	BIBLIOCARD	RMB-S1	2017/01/13	2018/01/13	2
AL	ALTRI LAVORATORI DIPENDENTI	28	95041	PASSCARD	RMB-F1	2017/01/05	2018/01/05	7
AL	ALTRI LAVORATORI DIPENDENTI	29	00158	PASSCARD	RMB-E1	2017/01/19	2018/01/19	0
AL	ALTRI LAVORATORI DIPENDENTI	29	00168	PASSCARD	RMB-T2	2017/01/27	2018/01/27	6
AL	ALTRI LAVORATORI DIPENDENTI	29	00182	PASSCARD	RMB-I1	2017/01/02	2018/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	29	00198	PASSCARD	RMB-A1	2017/01/14	2018/01/14	0
AL	ALTRI LAVORATORI DIPENDENTI	29	01100	BIBLIOCARD	RMB-R1	2017/01/17	2018/01/17	34
AL	ALTRI LAVORATORI DIPENDENTI	29	81030	PASSCARD	RMB-M1	2017/01/15	2018/01/15	3
AL	ALTRI LAVORATORI DIPENDENTI	30	00040	PASSCARD	RMB-S1	2017/01/18	2018/01/18	4
AL	ALTRI LAVORATORI DIPENDENTI	30	00040	PASSCARD	RMB-B3	2017/01/16	2018/01/16	0
AL	ALTRI LAVORATORI DIPENDENTI	30	00132	BIBLIOCARD	RMB-H3	2017/01/09	2018/01/09	0
AL	ALTRI LAVORATORI DIPENDENTI	30	00165	PASSCARD	RMB-R3	2017/01/06	2018/01/06	0
AL	ALTRI LAVORATORI DIPENDENTI	30	00176	PASSCARD	RMB-F1	2017/01/19	2018/01/19	4
AL	ALTRI LAVORATORI DIPENDENTI	30	00185	PASSCARD	RMB-C1	2017/01/24	2018/01/24	0
AL	ALTRI LAVORATORI DIPENDENTI	30	01030	BIBLIOCARD	RMB-S1	2017/01/26	2018/01/26	0
AL	ALTRI LAVORATORI DIPENDENTI	30	20098	PASSCARD	RMB-O2	2017/01/02	2018/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	31	00055	PASSCARD	RMB-T2	2017/01/07	2018/01/07	0
AL	ALTRI LAVORATORI DIPENDENTI	31	00126	PASSCARD	RMB-O1	2017/01/18	2018/01/18	14
AL	ALTRI LAVORATORI DIPENDENTI	31	00128	PASSCARD	RMB-E2	2017/01/17	2018/01/17	0
AL	ALTRI LAVORATORI DIPENDENTI	31	00166	PASSCARD	RMB-T2	2017/01/28	2018/01/28	2
AL	ALTRI LAVORATORI DIPENDENTI	31	00166	PASSCARD	RMB-D1	2017/01/20	2018/01/20	0
AL	ALTRI LAVORATORI DIPENDENTI	31	00168	PASSCARD	RMB-U1	2017/01/25	2018/01/25	18
AL	ALTRI LAVORATORI DIPENDENTI	31	00177	BIBLIOCARD	RMB-G1	2017/01/05	2018/01/05	0
AL	ALTRI LAVORATORI DIPENDENTI	32		PASSCARD	RMB-U1	2017/01/21	2018/01/21	0
AL	ALTRI LAVORATORI DIPENDENTI	32	00133	BIBLIOCARD	RMB-H2	2017/01/02	2018/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	32	85100	PASSCARD	RMB-L3	2017/01/22	2018/01/22	0
AL	ALTRI LAVORATORI DIPENDENTI	33	00153	PASSCARD	RMB-BR	2017/01/18	2018/01/18	4
AL	ALTRI LAVORATORI DIPENDENTI	33	44121	PASSCARD	RMB-Q1	2017/01/17	2018/01/17	0
AL	ALTRI LAVORATORI DIPENDENTI	33	81030	PASSCARD	RMB-M1	2017/01/15	2018/01/15	4
AL	ALTRI LAVORATORI DIPENDENTI	34	00122	BIBLIOCARD	RMB-O2	2017/01/13	2018/01/13	0
AL	ALTRI LAVORATORI DIPENDENTI	34	00146	BIBLIOCARD	RMB-Q1	2017/01/25	2018/01/25	0
AL	ALTRI LAVORATORI DIPENDENTI	34	00152	BIBLIOCARD	RMB-T1	2017/01/19	2018/01/19	22
AL	ALTRI LAVORATORI DIPENDENTI	34	00159	BIBLIOCARD	RMB-F1	2017/01/19	2018/01/19	6
AL	ALTRI LAVORATORI DIPENDENTI	34	00176	PASSCARD	RMB-F1	2017/01/09	2018/01/09	3
AL	ALTRI LAVORATORI DIPENDENTI	34	00198	BIBLIOCARD	RMB-C1	2017/01/19	2018/01/19	3
AL	ALTRI LAVORATORI DIPENDENTI	34	81039	PASSCARD	RMB-D1	2017/01/20	2018/01/20	18
AL	ALTRI LAVORATORI DIPENDENTI	35		GOLDCARD	RMB-U1	2017/01/31	2018/01/31	6
