Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;Marca;Modello;TipoPersona;AnnoNascita;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
3622293;11;01/01/2018 11:45:00;Strada Urbana;VIA CRISTOFORO COLOMBO;all'intersezione semaforizzata con;PIAZZA DEI NAVIGATORI;PIAZZA DEI NAVIGATORI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12,49801;41,8602;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;Punto;Conducente;1997;F;Illeso;0;;Non accertato;
3622293;11;01/01/2018 11:45:00;Strada Urbana;VIA CRISTOFORO COLOMBO;all'intersezione semaforizzata con;PIAZZA DEI NAVIGATORI;PIAZZA DEI NAVIGATORI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12,49801;41,8602;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;Punto;Passeggero;1996;F;Illeso;0;;Non accertato;
3622293;11;01/01/2018 11:45:00;Strada Urbana;VIA CRISTOFORO COLOMBO;all'intersezione semaforizzata con;PIAZZA DEI NAVIGATORI;PIAZZA DEI NAVIGATORI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12,49801;41,8602;0;2;Autovettura privata;In marcia / fermata / arresto;Renault;Scenic;Conducente;1940;M;Illeso;0;;Non accertato;
3622293;11;01/01/2018 11:45:00;Strada Urbana;VIA CRISTOFORO COLOMBO;all'intersezione semaforizzata con;PIAZZA DEI NAVIGATORI;PIAZZA DEI NAVIGATORI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12,49801;41,8602;0;2;Autovettura privata;In marcia / fermata / arresto;Renault;Scenic;Passeggero;1943;F;Illeso;0;;Non accertato;
3622299;1;01/01/2018 06:30:00;Strada Urbana;LUNGOTEVERE DELLA FARNESINA;in prossimità;;del civico n.;6;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;1;12,46948;41,89254;-1;1;Autovettura privata;In marcia / fermata / arresto;Lancia;Ypsilon;Conducente;1976;M;Illeso;0;;Non accertato;Inesploso
3622302;11;01/01/2018 07:10:00;Strada Urbana;VIA DEL SERAFICO;in corrispondenza;;del civico n.;52;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;0;0;0;1;12,48473;41,82971;0;1;Autovettura privata;In marcia / fermata / arresto;Land Rover;Range Rover;Conducente;1937;M;Illeso;0;;;
3622303;20;01/01/2018 09:50:00;Strada Urbana;CORSO DI FRANCIA;all'intersezione semaforizzata con;VIA LUIGI BODIO;VIA LUIGI BODIO;;;Tamponamento;Intersezione semaforizzata;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;2;12,47168;41,93671;0;1;Autovettura privata;In marcia / fermata / arresto;Daewoo;Matiz;Conducente;1993;M;Illeso;0;;Non accertato;
3622303;20;01/01/2018 09:50:00;Strada Urbana;CORSO DI FRANCIA;all'intersezione semaforizzata con;VIA LUIGI BODIO;VIA LUIGI BODIO;;;Tamponamento;Intersezione semaforizzata;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;2;12,47168;41,93671;0;2;Autovettura privata;In marcia / fermata / arresto;Audi;Q 3;Conducente;1943;M;Illeso;0;;Non accertato;
3622308;11;02/01/2018 00:45:00;Strada Urbana;VIA SARSINA;da specificare;;;;prossimità VIA OSTIENSE;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Verticale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;4;12,40619;41,79613;0;1;Autovettura di polizia;In marcia / fermata / arresto;Land Rover;Discovery;Conducente;1979;M;Illeso;0;;;
3622308;11;02/01/2018 00:45:00;Strada Urbana;VIA SARSINA;da specificare;;;;prossimità VIA OSTIENSE;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Verticale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;4;12,40619;41,79613;0;1;Autovettura di polizia;In marcia / fermata / arresto;Land Rover;Discovery;Passeggero;1972;M;Illeso;0;;;
3622308;11;02/01/2018 00:45:00;Strada Urbana;VIA SARSINA;da specificare;;;;prossimità VIA OSTIENSE;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Verticale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;4;12,40619;41,79613;0;2;Autovettura privata;In marcia / fermata / arresto;Renault;NEW TWINGO;Conducente;1991;F;Illeso;0;;;
3622308;11;02/01/2018 00:45:00;Strada Urbana;VIA SARSINA;da specificare;;;;prossimità VIA OSTIENSE;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Strada pavimentata dissestata;Verticale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;4;12,40619;41,79613;0;2;Autovettura privata;In marcia / fermata / arresto;Renault;NEW TWINGO;Passeggero;1992;M;Illeso;0;;;
3622312;6;01/01/2018 07:45:00;Strada Urbana;VIA LUCHINO DAL VERME;in corrispondenza;;del civico n.;fronte 10;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,53573;41,88877;-1;1;Autovettura privata;In marcia / fermata / arresto;Peugeot;207;Conducente;1958;M;Illeso;0;;;
3622312;6;01/01/2018 07:45:00;Strada Urbana;VIA LUCHINO DAL VERME;in corrispondenza;;del civico n.;fronte 10;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,53573;41,88877;-1;1;Autovettura privata;In marcia / fermata / arresto;Peugeot;207;Passeggero;1986;M;Illeso;0;;;
3622313;11;01/01/2018 11:00:00;Strada Urbana;VIA DI GROTTA PERFETTA;all'intersezione con;VIA POGGIO AMENO;VIA POGGIO AMENO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12,48875;41,84673;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;Panda;Conducente;1947;M;Illeso;0;;Non accertato;
3622313;11;01/01/2018 11:00:00;Strada Urbana;VIA DI GROTTA PERFETTA;all'intersezione con;VIA POGGIO AMENO;VIA POGGIO AMENO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12,48875;41,84673;0;2;Autovettura privata;In marcia / fermata / arresto;Daewoo;Matiz;Conducente;1991;M;Illeso;0;;Utilizzato;
3622313;11;01/01/2018 11:00:00;Strada Urbana;VIA DI GROTTA PERFETTA;all'intersezione con;VIA POGGIO AMENO;VIA POGGIO AMENO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12,48875;41,84673;0;2;Autovettura privata;In marcia / fermata / arresto;Daewoo;Matiz;Passeggero;1999;F;Illeso;0;;Utilizzato;
3622328;13;01/01/2018 04:12:00;;VIA DI MACCHIA PALOCCO;da specificare;;;;altezza via F. Vianello;Veicolo in marcia contro ostacolo accidentale;;;;;;;;;;0;0;0;1;;;0;1;Autovettura privata;In marcia / fermata / arresto;Kia;Picanto;Conducente;1988;F;Illeso;0;;Non accertato;
3622329;15;01/01/2018 18:00:00;Strada Urbana;VIA DEL FORNETTO;da specificare;;;;fronte civico 85;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;;;0;1;Autovettura privata;Sosta;Toyota;Yaris;Passeggero;1979;F;Illeso;0;;;
3622329;15;01/01/2018 18:00:00;Strada Urbana;VIA DEL FORNETTO;da specificare;;;;fronte civico 85;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;;;0;2;Autovettura privata;In marcia / fermata / arresto;Fiat;Tipo;Conducente;1938;M;Illeso;0;;;
3622336;23;01/01/2018 02:05:00;Strada Urbana;VIA MARMORATA;all'intersezione con;VIALE MANLIO GELSOMINI;VIALE MANLIO GELSOMINI;;;Veicolo in marcia contro ostacolo fisso;Intersezione semaforizzata;Una carreggiata a doppio senso;Bagnato (umidità in atto);Lastricata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Sufficiente;0;0;0;2;12,47916;41,87872;-1;1;Autovettura privata;In marcia / fermata / arresto;Peugeot;207;Conducente;1941;M;Illeso;0;;Non accertato;Inesploso
3622336;23;01/01/2018 02:05:00;Strada Urbana;VIA MARMORATA;all'intersezione con;VIALE MANLIO GELSOMINI;VIALE MANLIO GELSOMINI;;;Veicolo in marcia contro ostacolo fisso;Intersezione semaforizzata;Una carreggiata a doppio senso;Bagnato (umidità in atto);Lastricata;Verticale ed orizzontale;Nuvoloso;Normale;Sufficiente;Sufficiente;0;0;0;2;12,47916;41,87872;-1;1;Autovettura privata;In marcia / fermata / arresto;Peugeot;207;Passeggero;1943;F;Illeso;0;;Non accertato;Inesploso
3622354;17;01/01/2018 02:40:00;Strada Urbana;VIA DELLA CAMILLUCCIA;in corrispondenza;;del civico n.;177;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;3;;;0;1;Quadriciclo leggero;In marcia / fermata / arresto;Microcar;(ignoto);Conducente;2000;M;Illeso;0;;Non accertato;
3622354;17;01/01/2018 02:40:00;Strada Urbana;VIA DELLA CAMILLUCCIA;in corrispondenza;;del civico n.;177;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;3;;;0;1;Quadriciclo leggero;In marcia / fermata / arresto;Microcar;(ignoto);Passeggero;2000;F;Illeso;0;;Non accertato;
3622354;17;01/01/2018 02:40:00;Strada Urbana;VIA DELLA CAMILLUCCIA;in corrispondenza;;del civico n.;177;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;0;0;0;3;;;0;2;Autovettura privata;In marcia / fermata / arresto;Toyota;Aygo;Conducente;1999;M;Illeso;0;;Non accertato;
3622358;10;01/01/2018 05:00:00;Strada Urbana;VIALE PALMIRO TOGLIATTI;in prossimità;;del palo luce n.;45;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;2;12,57139;41,85519;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;Punto;Conducente;1986;M;Illeso;0;;Non accertato;Inesploso
3622358;10;01/01/2018 05:00:00;Strada Urbana;VIALE PALMIRO TOGLIATTI;in prossimità;;del palo luce n.;45;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Più di due carreggiate;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;2;12,57139;41,85519;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;Punto;Passeggero;1989;F;Illeso;0;;;
3622361;7;01/01/2018 19:00:00;;VIALE PALMIRO TOGLIATTI;da specificare;;;;altezza Via degli Olmi;Veicolo in marcia contro ostacolo fisso;;;;;;;;;;1;0;0;0;;;0;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;Polo;Conducente;1934;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3622366;17;01/01/2018 03:00:00;Strada Urbana;VIALE GIUSEPPE MAZZINI;in prossimità;;del civico n.;36;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;;0;0;0;1;;;0;1;Autovettura privata;In marcia / fermata / arresto;Toyota;Corolla;Conducente;0;M;Illeso;0;;;
3622369;10;01/01/2018 05:30:00;;VIA DI CIAMPINO;in prossimità;;del civico n.;70;;Fuoriuscita dalla sede stradale;;;;;;;;;;0;0;0;2;;;0;1;Autovettura privata;In marcia / fermata / arresto;Ford;Fiesta;Conducente;1983;M;Illeso;0;;;
3622369;10;01/01/2018 05:30:00;;VIA DI CIAMPINO;in prossimità;;del civico n.;70;;Fuoriuscita dalla sede stradale;;;;;;;;;;0;0;0;2;;;0;1;Autovettura privata;In marcia / fermata / arresto;Ford;Fiesta;Passeggero;1988;M;Illeso;0;;;
3622388;10;01/01/2018 18:00:00;;VIA TUSCOLANA;da specificare;;;;fronte LARGO APPIO CLAUDIO;Scontro frontale fra veicoli in marcia;;;;;;;;;;0;0;0;4;;;0;1;Autovettura privata;In marcia / fermata / arresto;Nissan;Micra;Conducente;1982;M;Illeso;0;;;
3622388;10;01/01/2018 18:00:00;;VIA TUSCOLANA;da specificare;;;;fronte LARGO APPIO CLAUDIO;Scontro frontale fra veicoli in marcia;;;;;;;;;;0;0;0;4;;;0;1;Autovettura privata;In marcia / fermata / arresto;Nissan;Micra;Passeggero;1995;F;Illeso;0;;;
3622388;10;01/01/2018 18:00:00;;VIA TUSCOLANA;da specificare;;;;fronte LARGO APPIO CLAUDIO;Scontro frontale fra veicoli in marcia;;;;;;;;;;0;0;0;4;;;0;2;Autovettura privata;In marcia / fermata / arresto;Mini;One;Conducente;1998;M;Illeso;0;;;
3622388;10;01/01/2018 18:00:00;;VIA TUSCOLANA;da specificare;;;;fronte LARGO APPIO CLAUDIO;Scontro frontale fra veicoli in marcia;;;;;;;;;;0;0;0;4;;;0;2;Autovettura privata;In marcia / fermata / arresto;Mini;One;Passeggero;1999;F;Illeso;0;;;
3622407;9;01/01/2018 19:30:00;;PIAZZA RAGUSA;da specificare;;;;fronte prox civico 69;Veicolo in marcia contro ostacolo accidentale;;;;;;;;;;0;0;0;1;;;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;500;Conducente;1991;M;Illeso;0;;Non accertato;Inesploso
3622429;2;01/01/2018 03:45:00;;CORSO D'ITALIA;da specificare;;;;pross. via Campania;Veicolo in marcia contro veicoli in sosta;;;;;;;;;;0;0;0;1;;;0;1;Autovettura privata;In marcia / fermata / arresto;Daimler Smart;FORTWO COUPE;Conducente;1991;M;Illeso;0;;;
