Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;Marca;Modello;TipoPersona;AnnoNascita;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
3579778;17;01/12/2017 13:10:00;Strada Urbana;VIALE DEI CAVALIERI DI VITTORIO VENETO;in prossimità;;del palo luce n.;20;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;2;0;0;1;12,45012;41,92065;0;1;Motociclo di polizia;In marcia / fermata / arresto;BMW;1200 RT;Conducente;0;M;Ricoverato;0;NON DECEDUTO;;
3579778;17;01/12/2017 13:10:00;Strada Urbana;VIALE DEI CAVALIERI DI VITTORIO VENETO;in prossimità;;del palo luce n.;20;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;2;0;0;1;12,45012;41,92065;0;2;Motociclo con passeggero;In marcia / fermata / arresto;Piaggio;Liberty;Conducente;1969;M;Illeso;0;;;
3579778;17;01/12/2017 13:10:00;Strada Urbana;VIALE DEI CAVALIERI DI VITTORIO VENETO;in prossimità;;del palo luce n.;20;;Scontro laterale fra veicoli in marcia;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;2;0;0;1;12,45012;41,92065;0;2;Motociclo con passeggero;In marcia / fermata / arresto;Piaggio;Liberty;Passeggero;2008;F;Rimandato;0;NON DECEDUTO;;
3579819;9;01/12/2017 11:10:00;;VIA TARANTO;all'intersezione semaforizzata con;VIA MONZA;VIA MONZA;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;1;0;0;4;;;0;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;UP;Conducente;1953;M;Illeso;0;;;
3579819;9;01/12/2017 11:10:00;;VIA TARANTO;all'intersezione semaforizzata con;VIA MONZA;VIA MONZA;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;1;0;0;4;;;0;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;UP;Passeggero;1947;M;Illeso;0;;;
3579819;9;01/12/2017 11:10:00;;VIA TARANTO;all'intersezione semaforizzata con;VIA MONZA;VIA MONZA;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;1;0;0;4;;;0;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;UP;Passeggero;1958;M;Illeso;0;;;
3579819;9;01/12/2017 11:10:00;;VIA TARANTO;all'intersezione semaforizzata con;VIA MONZA;VIA MONZA;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;1;0;0;4;;;0;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;UP;Passeggero;1961;F;Illeso;0;;;
3579819;9;01/12/2017 11:10:00;;VIA TARANTO;all'intersezione semaforizzata con;VIA MONZA;VIA MONZA;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;1;0;0;4;;;0;2;Motociclo a solo;In marcia / fermata / arresto;Honda;SH 150;Conducente;1959;M;Ricoverato;0;NON DECEDUTO;;
3579837;10;01/12/2017 16:10:00;Strada Urbana;VIA ANAGNINA;da specificare;;;;dir. Roma 100 mt. prima ingresso G.R.A.;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;12,61153;41,81994;-1;1;Autovettura privata;In marcia / fermata / arresto;Renault;Megane Scenic;Conducente;1993;M;Illeso;0;;Non accertato;Inesploso
3579837;10;01/12/2017 16:10:00;Strada Urbana;VIA ANAGNINA;da specificare;;;;dir. Roma 100 mt. prima ingresso G.R.A.;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;12,61153;41,81994;-1;2;Autovettura privata;In marcia / fermata / arresto;Toyota;IQ;Conducente;1955;M;Illeso;0;;Non accertato;Inesploso
