Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;Marca;Modello;TipoPersona;AnnoNascita;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
3664766;11;01/02/2018 08:30:00;Strada Urbana;PIAZZALE DEI CADUTI DELLA MONTAGNOLA;da specificare;;;;fronte Chiesa ;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,48302;41,84539;-1;;;;;;Pedone;1970;M;Illeso;0;;;
3664766;11;01/02/2018 08:30:00;Strada Urbana;PIAZZALE DEI CADUTI DELLA MONTAGNOLA;da specificare;;;;fronte Chiesa ;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,48302;41,84539;-1;1;Autovettura privata;In marcia / fermata / arresto;Toyota;Auris;Conducente;1973;M;Illeso;0;;Non accertato;Inesploso
3664842;10;01/02/2018 01:15:00;;VIA VETURIA;all'intersezione con;VIA TARQUINIO PRISCO;VIA TARQUINIO PRISCO;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;4;0;0;1;;;0;1;Autovettura privata;In marcia / fermata / arresto;Chevrolet;Matiz;Conducente;1982;M;Illeso;0;;;
3664842;10;01/02/2018 01:15:00;;VIA VETURIA;all'intersezione con;VIA TARQUINIO PRISCO;VIA TARQUINIO PRISCO;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;4;0;0;1;;;0;2;Autovettura privata;In marcia / fermata / arresto;Mercedes;Smart Fortwo;Conducente;1998;F;Rimandato;0;NON DECEDUTO;;
3664842;10;01/02/2018 01:15:00;;VIA VETURIA;all'intersezione con;VIA TARQUINIO PRISCO;VIA TARQUINIO PRISCO;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;4;0;0;1;;;0;2;Autovettura privata;In marcia / fermata / arresto;Mercedes;Smart Fortwo;Passeggero;1998;F;Rimandato;0;NON DECEDUTO;;
3664842;10;01/02/2018 01:15:00;;VIA VETURIA;all'intersezione con;VIA TARQUINIO PRISCO;VIA TARQUINIO PRISCO;;;Scontro frontale/laterale DX fra veicoli in marcia;;;;;;;;;;4;0;0;1;;;0;2;Autovettura privata;In marcia / fermata / arresto;Mercedes;Smart Fortwo;Passeggero;1999;F;Rimandato;0;NON DECEDUTO;;
3664862;1;01/02/2018 08:20:00;Strada Urbana;VIALE AVENTINO;all'intersezione semaforizzata con;VIA DI S. PRISCA;VIA DI S. PRISCA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,48681;41,88242;-1;1;Autovettura privata;In marcia / fermata / arresto;Volvo;S40;Conducente;1959;M;Illeso;0;;Non accertato;Inesploso
3664862;1;01/02/2018 08:20:00;Strada Urbana;VIALE AVENTINO;all'intersezione semaforizzata con;VIA DI S. PRISCA;VIA DI S. PRISCA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,48681;41,88242;-1;2;Autovettura privata;In marcia / fermata / arresto;Mercedes;Classe B;Conducente;1975;M;Illeso;0;;Non accertato;Inesploso
3664862;1;01/02/2018 08:20:00;Strada Urbana;VIALE AVENTINO;all'intersezione semaforizzata con;VIA DI S. PRISCA;VIA DI S. PRISCA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,48681;41,88242;-1;2;Autovettura privata;In marcia / fermata / arresto;Mercedes;Classe B;Passeggero;2010;F;Illeso;0;;Non accertato;Inesploso
3664912;15;01/02/2018 10:40:00;Strada Urbana;VIALE ARTURO MARTINI;all'intersezione semaforizzata con;VIA PORTUENSE;VIA PORTUENSE;;;Tamponamento;Intersezione semaforizzata;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,41423;41,84727;0;1;Autovettura privata;In marcia / fermata / arresto;Hyundai;i 10;Conducente;1962;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3664912;15;01/02/2018 10:40:00;Strada Urbana;VIALE ARTURO MARTINI;all'intersezione semaforizzata con;VIA PORTUENSE;VIA PORTUENSE;;;Tamponamento;Intersezione semaforizzata;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,41423;41,84727;0;2;Autovettura privata;In marcia / fermata / arresto;Lancia;Ypsilon;Conducente;1982;M;Illeso;0;;Non accertato;Inesploso
3664990;18;01/02/2018 02:45:00;Strada Urbana;VIA DI BOCCEA;all'intersezione con;VIA CANDELO;VIA CANDELO;;;Veicolo in marcia contro veicolo in sosta;Intersezione stradale segnalata;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;1;0;0;1;12,37575;41,92135;-1;1;Autovettura privata;In marcia / fermata / arresto;Citroen;Picasso;Conducente;1980;M;Illeso;0;;;
3664990;18;01/02/2018 02:45:00;Strada Urbana;VIA DI BOCCEA;all'intersezione con;VIA CANDELO;VIA CANDELO;;;Veicolo in marcia contro veicolo in sosta;Intersezione stradale segnalata;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;1;0;0;1;12,37575;41,92135;-1;2;Autovettura privata;In marcia / fermata / arresto;Fiat;Panda;Conducente;1982;M;Rimandato;0;NON DECEDUTO;;
3665107;6;01/02/2018 11:45:00;Strada Urbana;VIA CIRO DA URBINO;in corrispondenza;;del civico n.;39;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;1;12,53993;41,87823;-1;1;Autovettura privata;In marcia / fermata / arresto;Citroen;Xara;Conducente;1937;M;Illeso;0;;Non accertato;Inesploso
3665177;4;01/02/2018 00:05:00;;VIA DI GROTTAROSSA;da specificare;;;;prossimità V. della Crescenza;Veicolo in marcia contro ostacolo fisso;;;;;;;;;;0;0;0;1;;;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;Punto;Conducente;1968;M;Illeso;0;;;
3665215;7;01/02/2018 13:00:00;Strada Urbana;VIALE PALMIRO TOGLIATTI;in prossimità;;del civico n.;697;;Infortunio per caduta del veicolo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;1;12,5728;41,88066;0;1;Motociclo a solo;In marcia / fermata / arresto;Honda;CBR 1000 RR;Conducente;1997;M;Illeso;0;;Non accertato;
3665231;20;01/02/2018 13:30:00;Regionale entro l'abitato;VIA CASSIA;all'intersezione con;VIA VALLE DELLA STORTA;VIA VALLE DELLA STORTA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,37857;42,00989;-1;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;TIGUAN;Conducente;1943;M;Illeso;0;;Non accertato;Inesploso
3665231;20;01/02/2018 13:30:00;Regionale entro l'abitato;VIA CASSIA;all'intersezione con;VIA VALLE DELLA STORTA;VIA VALLE DELLA STORTA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,37857;42,00989;-1;2;Autovettura privata;In marcia / fermata / arresto;Citroen;C4 Picasso;Conducente;1973;M;Illeso;0;;Non accertato;Inesploso
3665288;12;01/02/2018 14:20:00;Strada Urbana;PIAZZALE LUIGI STURZO;all'intersezione con;VIALE DELL'ASTRONOMIA;VIALE DELL'ASTRONOMIA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,4673;41,83414;-1;1;Autobus di linea;In marcia / fermata / arresto;TEMSA;AVENUE LF;Conducente;1980;M;Illeso;0;;Esente;Inesploso
3665288;12;01/02/2018 14:20:00;Strada Urbana;PIAZZALE LUIGI STURZO;all'intersezione con;VIALE DELL'ASTRONOMIA;VIALE DELL'ASTRONOMIA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,4673;41,83414;-1;2;Autovettura privata;In marcia / fermata / arresto;Toyota;Aygo;Conducente;1940;M;Illeso;0;;Utilizzato;Inesploso
3665344;1;01/02/2018 09:54:00;Strada Urbana;VIALE DI TRASTEVERE;in corrispondenza;;del palo luce n.;17;;Investimento di pedone;Rettilineo;Più di due carreggiate;Bagnato (umidità in atto);Asfaltata;;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;;;0;;;;;;Pedone;1991;M;Rimandato;0;NON DECEDUTO;;
3665344;1;01/02/2018 09:54:00;Strada Urbana;VIALE DI TRASTEVERE;in corrispondenza;;del palo luce n.;17;;Investimento di pedone;Rettilineo;Più di due carreggiate;Bagnato (umidità in atto);Asfaltata;;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;;;0;1;Autovettura pubblica;In marcia / fermata / arresto;Toyota;prius;Conducente;1982;F;Illeso;0;;Non accertato;
3665344;1;01/02/2018 09:54:00;Strada Urbana;VIALE DI TRASTEVERE;in corrispondenza;;del palo luce n.;17;;Investimento di pedone;Rettilineo;Più di due carreggiate;Bagnato (umidità in atto);Asfaltata;;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;;;0;1;Autovettura pubblica;In marcia / fermata / arresto;Toyota;prius;Passeggero;1933;F;Illeso;0;;;
3665367;1;01/02/2018 09:00:00;Strada Urbana;VIA DEL PLEBISCITO;in prossimità;;del civico n.;117;;Investimento di pedone;Rettilineo;Due carreggiate;Bagnato (pioggia);In cubetti di porfido;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Ore Diurne;1;0;0;1;;;0;;;;;;Pedone;1964;F;Illeso;0;;;
3665367;1;01/02/2018 09:00:00;Strada Urbana;VIA DEL PLEBISCITO;in prossimità;;del civico n.;117;;Investimento di pedone;Rettilineo;Due carreggiate;Bagnato (pioggia);In cubetti di porfido;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Ore Diurne;1;0;0;1;;;0;1;Motociclo a solo;In marcia / fermata / arresto;Piaggio;Beverly;Conducente;1967;M;Rimandato;0;NON DECEDUTO;Non accertato;
3665384;15;01/02/2018 08:50:00;Strada Urbana;VIALE GUGLIELMO MARCONI;all'intersezione semaforizzata con;PIAZZA ENRICO FERMI;PIAZZA ENRICO FERMI;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,47151;41,85667;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Fiat;Talento;Conducente;1992;M;Illeso;0;;Utilizzato;Inesploso
3665384;15;01/02/2018 08:50:00;Strada Urbana;VIALE GUGLIELMO MARCONI;all'intersezione semaforizzata con;PIAZZA ENRICO FERMI;PIAZZA ENRICO FERMI;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,47151;41,85667;-1;2;Autovettura privata;In marcia / fermata / arresto;Cherokee;Jeep;Conducente;1958;M;Illeso;0;;Utilizzato;Inesploso
3665397;5;01/02/2018 15:20:00;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;455;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Strada pavimentata dissestata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,53823;41,90856;0;1;Autovettura privata;In marcia / fermata / arresto;Fiat;Panda;Conducente;1986;F;Illeso;0;;Non accertato;Inesploso
3665397;5;01/02/2018 15:20:00;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;455;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Strada pavimentata dissestata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,53823;41,90856;0;2;Autovettura privata;In marcia / fermata / arresto;Volkswagen;Golf;Conducente;1954;M;Illeso;0;;Non accertato;Inesploso
3665404;1;01/02/2018 09:00:00;Strada Urbana;VIALE AVENTINO;da specificare;;;;all'altezza di Via del Circo Massimo;Veicolo in marcia contro veicolo in sosta;Rettilineo;Più di due carreggiate;Bagnato (pioggia);In cubetti di porfido;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;1;12,48681;41,88242;0;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto; Mercedes ;Sprinter;Conducente;1984;M;Illeso;0;;Non accertato;Inesploso
3665407;7;01/02/2018 14:20:00;Strada Urbana;VIALE ALESSANDRINO;in prossimità;;del civico n.;395;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,5781;41,87837;-1;1;Autovettura privata;In marcia / fermata / arresto;Daewoo;Matiz;Conducente;1964;F;Illeso;0;;Non accertato;Inesploso
3665407;7;01/02/2018 14:20:00;Strada Urbana;VIALE ALESSANDRINO;in prossimità;;del civico n.;395;;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,5781;41,87837;-1;2;Motociclo a solo;In marcia / fermata / arresto;Honda;SH150;Conducente;1972;M;Rimandato;0;NON DECEDUTO;Non accertato;
3665567;13;01/02/2018 16:00:00;Strada Urbana;VIALE DELLA MARINA;all'intersezione con;VIA GRANITO DI BELMONTE;VIA GRANITO DI BELMONTE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,27739;41,73105;0;1;Autovettura privata;In marcia / fermata / arresto;Opel;AGILA;Conducente;1997;M;Illeso;0;;Non accertato;Inesploso
3665567;13;01/02/2018 16:00:00;Strada Urbana;VIALE DELLA MARINA;all'intersezione con;VIA GRANITO DI BELMONTE;VIA GRANITO DI BELMONTE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,27739;41,73105;0;1;Autovettura privata;In marcia / fermata / arresto;Opel;AGILA;Passeggero;2001;F;Illeso;0;;Non accertato;Inesploso
3665567;13;01/02/2018 16:00:00;Strada Urbana;VIALE DELLA MARINA;all'intersezione con;VIA GRANITO DI BELMONTE;VIA GRANITO DI BELMONTE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,27739;41,73105;0;2;Autovettura privata;In marcia / fermata / arresto;Lancia;Musa;Conducente;1947;M;Illeso;0;;Non accertato;Inesploso
3665573;10;01/02/2018 14:50:00;Strada Urbana;VIALE ANICIO GALLO;all'intersezione con;VIALE TITO LABIENO;VIALE TITO LABIENO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;;;0;1;Quadriciclo leggero;In marcia / fermata / arresto;Chatenet;CH 1800;Conducente;2000;F;Illeso;0;;Non accertato;Inesploso
3665573;10;01/02/2018 14:50:00;Strada Urbana;VIALE ANICIO GALLO;all'intersezione con;VIALE TITO LABIENO;VIALE TITO LABIENO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;;;0;1;Quadriciclo leggero;In marcia / fermata / arresto;Chatenet;CH 1800;Passeggero;2000;F;Illeso;0;;Non accertato;Inesploso
3665573;10;01/02/2018 14:50:00;Strada Urbana;VIALE ANICIO GALLO;all'intersezione con;VIALE TITO LABIENO;VIALE TITO LABIENO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;;;0;2;Motociclo a solo;In marcia / fermata / arresto;Piaggio;Beverly;Conducente;1986;M;Rimandato;0;NON DECEDUTO;Non accertato;
3665599;17;01/02/2018 15:00:00;Strada Urbana;VIA VARRONE;in prossimità;;del civico n.;fc2;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,46028;41,90664;0;1;Autovettura privata;In marcia / fermata / arresto;Smart ;-;Conducente;1985;F;Illeso;0;;;
3665599;17;01/02/2018 15:00:00;Strada Urbana;VIA VARRONE;in prossimità;;del civico n.;fc2;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,46028;41,90664;0;2;Autovettura privata;In marcia / fermata / arresto;Alfa Romeo;147;Conducente;1985;M;Illeso;0;;;
3665628;12;01/02/2018 17:15:00;Strada Urbana;VIA DI MEZZOCAMMINO;in prossimità;;del palo luce n.;24;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Con buche;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,43725;41,78959;-1;1;Autovettura privata;In marcia / fermata / arresto;Toyota;Yaris;Conducente;1984;F;Illeso;0;;Utilizzato;Inesploso
3665628;12;01/02/2018 17:15:00;Strada Urbana;VIA DI MEZZOCAMMINO;in prossimità;;del palo luce n.;24;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Con buche;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,43725;41,78959;-1;1;Autovettura privata;In marcia / fermata / arresto;Toyota;Yaris;Passeggero;1979;F;Illeso;0;;Utilizzato;Inesploso
3665666;16;01/02/2018 09:50:00;;VIA SILVESTRI;all'intersezione con;VIA CAMILLO SERAFINI;VIA CAMILLO SERAFINI;;;Scontro laterale fra veicoli in marcia;;;;;;;;;;0;0;0;2;;;0;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;Golf;Conducente;0;M;Illeso;0;;;
3665666;16;01/02/2018 09:50:00;;VIA SILVESTRI;all'intersezione con;VIA CAMILLO SERAFINI;VIA CAMILLO SERAFINI;;;Scontro laterale fra veicoli in marcia;;;;;;;;;;0;0;0;2;;;0;2;Motociclo a solo;In marcia / fermata / arresto;Piaggio;Vespa;Conducente;0;M;Illeso;0;;;
3665672;16;01/02/2018 10:20:00;;VIA DEL CASALETTO;all'intersezione con;VIA DI VIGNA ALVI;VIA DI VIGNA ALVI;;;Tamponamento;;;;;;;;;;1;0;0;1;;;0;1;Motociclo a solo;In marcia / fermata / arresto;Suzuki;Burgmann;Conducente;0;M;Rimandato;0;NON DECEDUTO;;
3665672;16;01/02/2018 10:20:00;;VIA DEL CASALETTO;all'intersezione con;VIA DI VIGNA ALVI;VIA DI VIGNA ALVI;;;Tamponamento;;;;;;;;;;1;0;0;1;;;0;2;Autovettura privata;In marcia / fermata / arresto;Opel;Mokka;Conducente;0;F;Illeso;0;;;
3665681;15;01/02/2018 16:45:00;Strada Urbana;VIA DELLA MAGLIANA;in corrispondenza;;del civico n.;1025;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,3908;41,82279;0;1;Autovettura privata;In marcia / fermata / arresto;Volkswagen;Polo;Conducente;1981;F;Illeso;0;;Non accertato;Inesploso
3665681;15;01/02/2018 16:45:00;Strada Urbana;VIA DELLA MAGLIANA;in corrispondenza;;del civico n.;1025;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,3908;41,82279;0;2;Autovettura privata;In marcia / fermata / arresto;Mercedes;VITO;Conducente;1966;M;Illeso;0;;Non accertato;Inesploso
3665750;7;01/02/2018 18:30:00;Strada Urbana;VIALE PALMIRO TOGLIATTI;in prossimità;;del civico n.;947;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Sufficiente;Sufficiente;0;0;0;2;12,57468;41,89344;-1;1;Autovettura privata;In marcia / fermata / arresto;Fiat;500 X;Conducente;1986;M;Illeso;0;;Non accertato;Inesploso
3665750;7;01/02/2018 18:30:00;Strada Urbana;VIALE PALMIRO TOGLIATTI;in prossimità;;del civico n.;947;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Sufficiente;Sufficiente;0;0;0;2;12,57468;41,89344;-1;2;Vettura tranviaria;In marcia / fermata / arresto;LINEA 19;--;Conducente;1974;M;Illeso;0;;Esente;
3665756;6;01/02/2018 18:30:00;Strada Urbana;VIALE DELLA SERENISSIMA;in prossimità;;del civico n.;73;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Intenso;Sufficiente;Sufficiente;1;0;0;1;;;0;;;;;;Pedone;1977;M;Rimandato;0;NON DECEDUTO;;
